task_id,worker_cap,stage,observed_sec,estimated_sec,call_sum_sec,noncall_overhead_sec,attempt_count,max_same_depth_modules
devs_gen-glm-IOBS-run_03,4,1,241.3,168.893,241.258,0.042,1,6
devs_gen-glm-IOBS-run_03,4,2,59.2,34.455,59.089,0.111,1,6
devs_gen-glm-IOBS-run_03,4,full_generation,692.66,595.508,,,1,6
devs_gen-glm-IOBS-run_03,8,1,241.3,166.892,241.258,0.042,1,6
devs_gen-glm-IOBS-run_03,8,2,59.2,34.455,59.089,0.111,1,6
devs_gen-glm-IOBS-run_03,8,full_generation,692.66,593.507,,,1,6
devs_gen-glm-HouseHeating-run_03,1,1,305.6,305.6,305.544,0.056,1,2
devs_gen-glm-HouseHeating-run_03,1,2,247.0,247.0,246.934,0.066,1,2
devs_gen-glm-HouseHeating-run_03,1,full_generation,739.3,739.3,,,1,2
devs_gen-glm-HouseHeating-run_03,2,1,305.6,298.224,305.544,0.056,1,2
devs_gen-glm-HouseHeating-run_03,2,2,247.0,187.632,246.934,0.066,1,2
devs_gen-glm-HouseHeating-run_03,2,full_generation,739.3,672.556,,,1,2
devs_gen-glm-HouseHeating-run_03,4,1,305.6,298.224,305.544,0.056,1,2
devs_gen-glm-HouseHeating-run_03,4,2,247.0,187.632,246.934,0.066,1,2
devs_gen-glm-HouseHeating-run_03,4,full_generation,739.3,672.556,,,1,2
devs_gen-glm-HouseHeating-run_03,8,1,305.6,298.224,305.544,0.056,1,2
devs_gen-glm-HouseHeating-run_03,8,2,247.0,187.632,246.934,0.066,1,2
devs_gen-glm-HouseHeating-run_03,8,full_generation,739.3,672.556,,,1,2
devs_gen-glm-SAA-run_03,1,1,179.0,179.0,178.97,0.03,1,3
devs_gen-glm-SAA-run_03,1,2,44.5,44.5,44.321,0.179,1,3
devs_gen-glm-SAA-run_03,1,full_generation,270.22,270.22,,,1,3
devs_gen-glm-SAA-run_03,2,1,179.0,162.222,178.97,0.03,1,3
devs_gen-glm-SAA-run_03,2,2,44.5,28.678,44.321,0.179,1,3
devs_gen-glm-SAA-run_03,2,full_generation,270.22,237.62,,,1,3
devs_gen-glm-SAA-run_03,4,1,179.0,148.811,178.97,0.03,1,3
devs_gen-glm-SAA-run_03,4,2,44.5,28.678,44.321,0.179,1,3
devs_gen-glm-SAA-run_03,4,full_generation,270.22,224.209,,,1,3
devs_gen-glm-SAA-run_03,8,1,179.0,148.811,178.97,0.03,1,3
devs_gen-glm-SAA-run_03,8,2,44.5,28.678,44.321,0.179,1,3
devs_gen-glm-SAA-run_03,8,full_generation,270.22,224.209,,,1,3
devs_gen-glm-StoreCashier-run_03,1,1,125.2,125.2,125.2,0.0,1,1
devs_gen-glm-StoreCashier-run_03,1,2,280.1,280.1,280.043,0.057,1,1
devs_gen-glm-StoreCashier-run_03,1,full_generation,433.96,433.96,,,1,1
devs_gen-glm-StoreCashier-run_03,2,1,125.2,125.2,125.2,0.0,1,1
devs_gen-glm-StoreCashier-run_03,2,2,280.1,280.1,280.043,0.057,1,1
devs_gen-glm-StoreCashier-run_03,2,full_generation,433.96,433.96,,,1,1
devs_gen-glm-StoreCashier-run_03,4,1,125.2,125.2,125.2,0.0,1,1
devs_gen-glm-StoreCashier-run_03,4,2,280.1,280.1,280.043,0.057,1,1
devs_gen-glm-StoreCashier-run_03,4,full_generation,433.96,433.96,,,1,1
devs_gen-glm-StoreCashier-run_03,8,1,125.2,125.2,125.2,0.0,1,1
devs_gen-glm-StoreCashier-run_03,8,2,280.1,280.1,280.043,0.057,1,1
devs_gen-glm-StoreCashier-run_03,8,full_generation,433.96,433.96,,,1,1
devs_gen-gpt-ABP-run_02,1,1,201.1,201.1,201.038,0.062,1,3
devs_gen-gpt-ABP-run_02,1,2,52.7,52.7,52.638,0.062,1,3
devs_gen-gpt-ABP-run_02,1,full_generation,270.5,270.5,,,1,3
devs_gen-gpt-ABP-run_02,2,1,201.1,173.535,201.038,0.062,1,3
devs_gen-gpt-ABP-run_02,2,2,52.7,34.609,52.638,0.062,1,3
devs_gen-gpt-ABP-run_02,2,full_generation,270.5,224.844,,,1,3
devs_gen-gpt-ABP-run_02,4,1,201.1,164.643,201.038,0.062,1,3
devs_gen-gpt-ABP-run_02,4,2,52.7,23.861,52.638,0.062,1,3
devs_gen-gpt-ABP-run_02,4,full_generation,270.5,205.204,,,1,3
devs_gen-gpt-ABP-run_02,8,1,201.1,164.643,201.038,0.062,1,3
devs_gen-gpt-ABP-run_02,8,2,52.7,23.861,52.638,0.062,1,3
devs_gen-gpt-ABP-run_02,8,full_generation,270.5,205.204,,,1,3
devs_gen-gpt-SA-run_02,1,1,247.4,247.4,247.331,0.069,1,5
devs_gen-gpt-SA-run_02,1,2,110.2,110.2,110.093,0.107,1,5
devs_gen-gpt-SA-run_02,1,full_generation,381.08,381.08,,,1,5
devs_gen-gpt-SA-run_02,2,1,247.4,192.635,247.331,0.069,1,5
devs_gen-gpt-SA-run_02,2,2,110.2,63.703,110.093,0.107,1,5
devs_gen-gpt-SA-run_02,2,full_generation,381.08,279.818,,,1,5
devs_gen-gpt-SA-run_02,4,1,247.4,169.236,247.331,0.069,1,5
devs_gen-gpt-SA-run_02,4,2,110.2,39.799,110.093,0.107,1,5
devs_gen-gpt-SA-run_02,4,full_generation,381.08,232.515,,,1,5
devs_gen-gpt-SA-run_02,8,1,247.4,163.591,247.331,0.069,1,5
devs_gen-gpt-SA-run_02,8,2,110.2,39.799,110.093,0.107,1,5
devs_gen-gpt-SA-run_02,8,full_generation,381.08,226.87,,,1,5
devs_gen-gpt-barbershop-run_02,1,1,266.7,266.7,266.696,0.004,1,4
devs_gen-gpt-barbershop-run_02,1,2,84.2,84.2,84.067,0.133,1,4
devs_gen-gpt-barbershop-run_02,1,full_generation,366.06,366.06,,,1,4
devs_gen-gpt-barbershop-run_02,2,1,266.7,208.394,266.696,0.004,1,4
devs_gen-gpt-barbershop-run_02,2,2,84.2,53.073,84.067,0.133,1,4
devs_gen-gpt-barbershop-run_02,2,full_generation,366.06,276.627,,,1,4
devs_gen-gpt-barbershop-run_02,4,1,266.7,182.249,266.696,0.004,1,4
devs_gen-gpt-barbershop-run_02,4,2,84.2,37.582,84.067,0.133,1,4
devs_gen-gpt-barbershop-run_02,4,full_generation,366.06,234.991,,,1,4
devs_gen-gpt-barbershop-run_02,8,1,266.7,182.249,266.696,0.004,1,4
devs_gen-gpt-barbershop-run_02,8,2,84.2,37.582,84.067,0.133,1,4
devs_gen-gpt-barbershop-run_02,8,full_generation,366.06,234.991,,,1,4
devs_gen-gpt-SEIRD-run_02,1,1,76.7,76.7,76.67,0.03,1,1
devs_gen-gpt-SEIRD-run_02,1,2,30.1,30.1,30.058,0.042,1,1
devs_gen-gpt-SEIRD-run_02,1,full_generation,127.26,127.26,,,1,1
devs_gen-gpt-SEIRD-run_02,2,1,76.7,76.7,76.67,0.03,1,1
devs_gen-gpt-SEIRD-run_02,2,2,30.1,30.1,30.058,0.042,1,1
devs_gen-gpt-SEIRD-run_02,2,full_generation,127.26,127.26,,,1,1
devs_gen-gpt-SEIRD-run_02,4,1,76.7,76.7,76.67,0.03,1,1
devs_gen-gpt-SEIRD-run_02,4,2,30.1,30.1,30.058,0.042,1,1
devs_gen-gpt-SEIRD-run_02,4,full_generation,127.26,127.26,,,1,1
devs_gen-gpt-SEIRD-run_02,8,1,76.7,76.7,76.67,0.03,1,1
devs_gen-gpt-SEIRD-run_02,8,2,30.1,30.1,30.058,0.042,1,1
devs_gen-gpt-SEIRD-run_02,8,full_generation,127.26,127.26,,,1,1
devs_gen-gpt-OTrain-run_02,1,1,215.7,215.7,215.661,0.039,1,4
devs_gen-gpt-OTrain-run_02,1,2,112.3,112.3,112.25,0.05,1,4
devs_gen-gpt-OTrain-run_02,1,full_generation,351.03,351.03,,,1,4
devs_gen-gpt-OTrain-run_02,2,1,215.7,179.312,215.661,0.039,1,4
devs_gen-gpt-OTrain-run_02,2,2,112.3,68.176,112.25,0.05,1,4
devs_gen-gpt-OTrain-run_02,2,full_generation,351.03,270.518,,,1,4
devs_gen-gpt-OTrain-run_02,4,1,215.7,159.102,215.661,0.039,1,4
devs_gen-gpt-OTrain-run_02,4,2,112.3,48.906,112.25,0.05,1,4
devs_gen-gpt-OTrain-run_02,4,full_generation,351.03,231.038,,,1,4
devs_gen-gpt-OTrain-run_02,8,1,215.7,159.102,215.661,0.039,1,4
devs_gen-gpt-OTrain-run_02,8,2,112.3,48.906,112.25,0.05,1,4
devs_gen-gpt-OTrain-run_02,8,full_generation,351.03,231.038,,,1,4
devs_gen-gpt-oft-run_02,1,1,376.7,376.7,376.613,0.087,1,8
devs_gen-gpt-oft-run_02,1,2,169.3,169.3,169.089,0.211,1,8
devs_gen-gpt-oft-run_02,1,full_generation,561.84,561.84,,,1,8
devs_gen-gpt-oft-run_02,2,1,376.7,281.043,376.613,0.087,1,8
devs_gen-gpt-oft-run_02,2,2,169.3,93.544,169.089,0.211,1,8
devs_gen-gpt-oft-run_02,2,full_generation,561.84,390.427,,,1,8
devs_gen-gpt-oft-run_02,4,1,376.7,247.217,376.613,0.087,1,8
devs_gen-gpt-oft-run_02,4,2,169.3,81.627,169.089,0.211,1,8
devs_gen-gpt-oft-run_02,4,full_generation,561.84,344.684,,,1,8
devs_gen-gpt-oft-run_02,8,1,376.7,228.669,376.613,0.087,1,8
devs_gen-gpt-oft-run_02,8,2,169.3,81.627,169.089,0.211,1,8
devs_gen-gpt-oft-run_02,8,full_generation,561.84,326.136,,,1,8
devs_gen-gpt-IOBS-run_02,1,1,239.7,239.7,239.661,0.039,1,6
devs_gen-gpt-IOBS-run_02,1,2,112.9,112.9,112.808,0.092,1,6
devs_gen-gpt-IOBS-run_02,1,full_generation,368.09,368.09,,,1,6
devs_gen-gpt-IOBS-run_02,2,1,239.7,189.178,239.661,0.039,1,6
devs_gen-gpt-IOBS-run_02,2,2,112.9,64.064,112.808,0.092,1,6
devs_gen-gpt-IOBS-run_02,2,full_generation,368.09,268.732,,,1,6
devs_gen-gpt-IOBS-run_02,4,1,239.7,166.072,239.661,0.039,1,6
devs_gen-gpt-IOBS-run_02,4,2,112.9,39.491,112.808,0.092,1,6
devs_gen-gpt-IOBS-run_02,4,full_generation,368.09,221.053,,,1,6
devs_gen-gpt-IOBS-run_02,8,1,239.7,154.826,239.661,0.039,1,6
devs_gen-gpt-IOBS-run_02,8,2,112.9,32.19,112.808,0.092,1,6
devs_gen-gpt-IOBS-run_02,8,full_generation,368.09,202.506,,,1,6
devs_gen-gpt-HouseHeating-run_02,1,1,112.7,112.7,112.698,0.002,1,2
devs_gen-gpt-HouseHeating-run_02,1,2,31.3,31.3,31.296,0.004,1,2
devs_gen-gpt-HouseHeating-run_02,1,full_generation,169.1,169.1,,,1,2
devs_gen-gpt-HouseHeating-run_02,2,1,112.7,98.857,112.698,0.002,1,2
devs_gen-gpt-HouseHeating-run_02,2,2,31.3,18.434,31.296,0.004,1,2
devs_gen-gpt-HouseHeating-run_02,2,full_generation,169.1,142.391,,,1,2
devs_gen-gpt-HouseHeating-run_02,4,1,112.7,98.857,112.698,0.002,1,2
devs_gen-gpt-HouseHeating-run_02,4,2,31.3,18.434,31.296,0.004,1,2
devs_gen-gpt-HouseHeating-run_02,4,full_generation,169.1,142.391,,,1,2
devs_gen-gpt-HouseHeating-run_02,8,1,112.7,98.857,112.698,0.002,1,2
devs_gen-gpt-HouseHeating-run_02,8,2,31.3,18.434,31.296,0.004,1,2
devs_gen-gpt-HouseHeating-run_02,8,full_generation,169.1,142.391,,,1,2
devs_gen-gpt-SAA-run_02,1,1,202.0,202.0,201.986,0.014,1,3
devs_gen-gpt-SAA-run_02,1,2,62.8,62.8,62.774,0.026,1,3
devs_gen-gpt-SAA-run_02,1,full_generation,283.88,283.88,,,1,3
devs_gen-gpt-SAA-run_02,2,1,202.0,172.164,201.986,0.014,1,3
devs_gen-gpt-SAA-run_02,2,2,62.8,37.36,62.774,0.026,1,3
devs_gen-gpt-SAA-run_02,2,full_generation,283.88,228.604,,,1,3
devs_gen-gpt-SAA-run_02,4,1,202.0,161.805,201.986,0.014,1,3
devs_gen-gpt-SAA-run_02,4,2,62.8,35.792,62.774,0.026,1,3
devs_gen-gpt-SAA-run_02,4,full_generation,283.88,216.677,,,1,3
devs_gen-gpt-SAA-run_02,8,1,202.0,161.805,201.986,0.014,1,3
devs_gen-gpt-SAA-run_02,8,2,62.8,35.792,62.774,0.026,1,3
devs_gen-gpt-SAA-run_02,8,full_generation,283.88,216.677,,,1,3
devs_gen-gpt-StoreCashier-run_02,1,1,160.5,160.5,160.487,0.013,1,3
devs_gen-gpt-StoreCashier-run_02,1,2,69.1,69.1,68.988,0.112,1,3
devs_gen-gpt-StoreCashier-run_02,1,full_generation,245.73,245.73,,,1,3
devs_gen-gpt-StoreCashier-run_02,2,1,160.5,141.484,160.487,0.013,1,3
devs_gen-gpt-StoreCashier-run_02,2,2,69.1,50.646,68.988,0.112,1,3
devs_gen-gpt-StoreCashier-run_02,2,full_generation,245.73,208.26,,,1,3
devs_gen-gpt-StoreCashier-run_02,4,1,160.5,126.579,160.487,0.013,1,3
devs_gen-gpt-StoreCashier-run_02,4,2,69.1,38.801,68.988,0.112,1,3
devs_gen-gpt-StoreCashier-run_02,4,full_generation,245.73,181.51,,,1,3
devs_gen-gpt-StoreCashier-run_02,8,1,160.5,126.579,160.487,0.013,1,3
devs_gen-gpt-StoreCashier-run_02,8,2,69.1,38.801,68.988,0.112,1,3
devs_gen-gpt-StoreCashier-run_02,8,full_generation,245.73,181.51,,,1,3
devs_gen-gpt-ABP-run_03,1,1,146.2,146.2,146.173,0.027,1,3
devs_gen-gpt-ABP-run_03,1,2,41.1,41.1,41.039,0.061,1,3
devs_gen-gpt-ABP-run_03,1,full_generation,204.53,204.53,,,1,3
devs_gen-gpt-ABP-run_03,2,1,146.2,127.893,146.173,0.027,1,3
devs_gen-gpt-ABP-run_03,2,2,41.1,28.104,41.039,0.061,1,3
devs_gen-gpt-ABP-run_03,2,full_generation,204.53,173.227,,,1,3
devs_gen-gpt-ABP-run_03,4,1,146.2,110.168,146.173,0.027,1,3
devs_gen-gpt-ABP-run_03,4,2,41.1,17.942,41.039,0.061,1,3
devs_gen-gpt-ABP-run_03,4,full_generation,204.53,145.34,,,1,3
devs_gen-gpt-ABP-run_03,8,1,146.2,110.168,146.173,0.027,1,3
devs_gen-gpt-ABP-run_03,8,2,41.1,17.942,41.039,0.061,1,3
devs_gen-gpt-ABP-run_03,8,full_generation,204.53,145.34,,,1,3
devs_gen-gpt-SA-run_03,1,1,186.4,186.4,186.36,0.04,1,5
devs_gen-gpt-SA-run_03,1,2,78.1,78.1,77.925,0.175,1,5
devs_gen-gpt-SA-run_03,1,full_generation,283.33,283.33,,,1,5
devs_gen-gpt-SA-run_03,2,1,186.4,150.119,186.36,0.04,1,5
devs_gen-gpt-SA-run_03,2,2,78.1,44.511,77.925,0.175,1,5
devs_gen-gpt-SA-run_03,2,full_generation,283.33,213.46,,,1,5
devs_gen-gpt-SA-run_03,4,1,186.4,133.395,186.36,0.04,1,5
devs_gen-gpt-SA-run_03,4,2,78.1,27.604,77.925,0.175,1,5
devs_gen-gpt-SA-run_03,4,full_generation,283.33,179.829,,,1,5
devs_gen-gpt-SA-run_03,8,1,186.4,133.017,186.36,0.04,1,5
devs_gen-gpt-SA-run_03,8,2,78.1,25.854,77.925,0.175,1,5
devs_gen-gpt-SA-run_03,8,full_generation,283.33,177.701,,,1,5
devs_gen-gpt-barbershop-run_03,1,1,160.6,160.6,160.543,0.057,1,4
devs_gen-gpt-barbershop-run_03,1,2,62.3,62.3,62.237,0.063,1,4
devs_gen-gpt-barbershop-run_03,1,full_generation,237.77,237.77,,,1,4
devs_gen-gpt-barbershop-run_03,2,1,160.6,132.647,160.543,0.057,1,4
devs_gen-gpt-barbershop-run_03,2,2,62.3,37.552,62.237,0.063,1,4
devs_gen-gpt-barbershop-run_03,2,full_generation,237.77,185.069,,,1,4
devs_gen-gpt-barbershop-run_03,4,1,160.6,117.421,160.543,0.057,1,4
devs_gen-gpt-barbershop-run_03,4,2,62.3,23.786,62.237,0.063,1,4
devs_gen-gpt-barbershop-run_03,4,full_generation,237.77,156.077,,,1,4
devs_gen-gpt-barbershop-run_03,8,1,160.6,117.421,160.543,0.057,1,4
devs_gen-gpt-barbershop-run_03,8,2,62.3,23.786,62.237,0.063,1,4
devs_gen-gpt-barbershop-run_03,8,full_generation,237.77,156.077,,,1,4
devs_gen-gpt-SEIRD-run_03,1,1,58.1,58.1,58.011,0.089,1,1
devs_gen-gpt-SEIRD-run_03,1,2,20.2,20.2,20.104,0.096,1,1
devs_gen-gpt-SEIRD-run_03,1,full_generation,95.22,95.22,,,1,1
devs_gen-gpt-SEIRD-run_03,2,1,58.1,58.1,58.011,0.089,1,1
devs_gen-gpt-SEIRD-run_03,2,2,20.2,20.2,20.104,0.096,1,1
devs_gen-gpt-SEIRD-run_03,2,full_generation,95.22,95.22,,,1,1
devs_gen-gpt-SEIRD-run_03,4,1,58.1,58.1,58.011,0.089,1,1
devs_gen-gpt-SEIRD-run_03,4,2,20.2,20.2,20.104,0.096,1,1
devs_gen-gpt-SEIRD-run_03,4,full_generation,95.22,95.22,,,1,1
devs_gen-gpt-SEIRD-run_03,8,1,58.1,58.1,58.011,0.089,1,1
devs_gen-gpt-SEIRD-run_03,8,2,20.2,20.2,20.104,0.096,1,1
devs_gen-gpt-SEIRD-run_03,8,full_generation,95.22,95.22,,,1,1
devs_gen-gpt-OTrain-run_03,1,1,178.5,178.5,178.455,0.045,1,4
devs_gen-gpt-OTrain-run_03,1,2,73.6,73.6,73.458,0.142,1,4
devs_gen-gpt-OTrain-run_03,1,full_generation,278.24,278.24,,,1,4
devs_gen-gpt-OTrain-run_03,2,1,178.5,149.053,178.455,0.045,1,4
devs_gen-gpt-OTrain-run_03,2,2,73.6,42.701,73.458,0.142,1,4
devs_gen-gpt-OTrain-run_03,2,full_generation,278.24,217.894,,,1,4
devs_gen-gpt-OTrain-run_03,4,1,178.5,131.376,178.455,0.045,1,4
devs_gen-gpt-OTrain-run_03,4,2,73.6,27.921,73.458,0.142,1,4
devs_gen-gpt-OTrain-run_03,4,full_generation,278.24,185.437,,,1,4
devs_gen-gpt-OTrain-run_03,8,1,178.5,131.376,178.455,0.045,1,4
devs_gen-gpt-OTrain-run_03,8,2,73.6,27.921,73.458,0.142,1,4
devs_gen-gpt-OTrain-run_03,8,full_generation,278.24,185.437,,,1,4
devs_gen-gpt-oft-run_03,1,1,273.4,273.4,273.23,0.17,1,8
devs_gen-gpt-oft-run_03,1,2,120.7,120.7,120.409,0.291,1,8
devs_gen-gpt-oft-run_03,1,full_generation,410.11,410.11,,,1,8
devs_gen-gpt-oft-run_03,2,1,273.4,198.157,273.23,0.17,1,8
devs_gen-gpt-oft-run_03,2,2,120.7,67.147,120.409,0.291,1,8
devs_gen-gpt-oft-run_03,2,full_generation,410.11,281.314,,,1,8
devs_gen-gpt-oft-run_03,4,1,273.4,172.025,273.23,0.17,1,8
devs_gen-gpt-oft-run_03,4,2,120.7,47.639,120.409,0.291,1,8
devs_gen-gpt-oft-run_03,4,full_generation,410.11,235.674,,,1,8
devs_gen-gpt-oft-run_03,8,1,273.4,160.146,273.23,0.17,1,8
devs_gen-gpt-oft-run_03,8,2,120.7,44.215,120.409,0.291,1,8
devs_gen-gpt-oft-run_03,8,full_generation,410.11,220.371,,,1,8
devs_gen-gpt-IOBS-run_03,1,1,194.9,194.9,194.79,0.11,1,6
devs_gen-gpt-IOBS-run_03,1,2,84.1,84.1,83.947,0.153,1,6
devs_gen-gpt-IOBS-run_03,1,full_generation,298.2,298.2,,,1,6
devs_gen-gpt-IOBS-run_03,2,1,194.9,152.002,194.79,0.11,1,6
devs_gen-gpt-IOBS-run_03,2,2,84.1,46.384,83.947,0.153,1,6
devs_gen-gpt-IOBS-run_03,2,full_generation,298.2,217.586,,,1,6
devs_gen-gpt-IOBS-run_03,4,1,194.9,135.783,194.79,0.11,1,6
devs_gen-gpt-IOBS-run_03,4,2,84.1,30.644,83.947,0.153,1,6
devs_gen-gpt-IOBS-run_03,4,full_generation,298.2,185.627,,,1,6
devs_gen-gpt-IOBS-run_03,8,1,194.9,121.148,194.79,0.11,1,6
devs_gen-gpt-IOBS-run_03,8,2,84.1,24.017,83.947,0.153,1,6
devs_gen-gpt-IOBS-run_03,8,full_generation,298.2,164.365,,,1,6
devs_gen-gpt-HouseHeating-run_03,1,1,81.7,81.7,81.643,0.057,1,2
devs_gen-gpt-HouseHeating-run_03,1,2,28.8,28.8,28.77,0.03,1,2
devs_gen-gpt-HouseHeating-run_03,1,full_generation,126.44,126.44,,,1,2
devs_gen-gpt-HouseHeating-run_03,2,1,81.7,70.02,81.643,0.057,1,2
devs_gen-gpt-HouseHeating-run_03,2,2,28.8,18.193,28.77,0.03,1,2
devs_gen-gpt-HouseHeating-run_03,2,full_generation,126.44,104.153,,,1,2
devs_gen-gpt-HouseHeating-run_03,4,1,81.7,70.02,81.643,0.057,1,2
devs_gen-gpt-HouseHeating-run_03,4,2,28.8,18.193,28.77,0.03,1,2
devs_gen-gpt-HouseHeating-run_03,4,full_generation,126.44,104.153,,,1,2
devs_gen-gpt-HouseHeating-run_03,8,1,81.7,70.02,81.643,0.057,1,2
devs_gen-gpt-HouseHeating-run_03,8,2,28.8,18.193,28.77,0.03,1,2
devs_gen-gpt-HouseHeating-run_03,8,full_generation,126.44,104.153,,,1,2
devs_gen-gpt-SAA-run_03,1,1,196.4,196.4,196.338,0.062,1,5
devs_gen-gpt-SAA-run_03,1,2,54.5,54.5,54.324,0.176,1,5
devs_gen-gpt-SAA-run_03,1,full_generation,267.9,267.9,,,1,5
devs_gen-gpt-SAA-run_03,2,1,196.4,163.263,196.338,0.062,1,5
devs_gen-gpt-SAA-run_03,2,2,54.5,34.486,54.324,0.176,1,5
devs_gen-gpt-SAA-run_03,2,full_generation,267.9,214.749,,,1,5
devs_gen-gpt-SAA-run_03,4,1,196.4,150.007,196.338,0.062,1,5
devs_gen-gpt-SAA-run_03,4,2,54.5,23.201,54.324,0.176,1,5
devs_gen-gpt-SAA-run_03,4,full_generation,267.9,190.208,,,1,5
devs_gen-gpt-SAA-run_03,8,1,196.4,140.193,196.338,0.062,1,5
devs_gen-gpt-SAA-run_03,8,2,54.5,17.964,54.324,0.176,1,5
devs_gen-gpt-SAA-run_03,8,full_generation,267.9,175.157,,,1,5
devs_gen-gpt-StoreCashier-run_03,1,1,142.2,142.2,142.146,0.054,1,3
devs_gen-gpt-StoreCashier-run_03,1,2,49.8,49.8,49.695,0.105,1,3
devs_gen-gpt-StoreCashier-run_03,1,full_generation,211.56,211.56,,,1,3
devs_gen-gpt-StoreCashier-run_03,2,1,142.2,126.11,142.146,0.054,1,3
devs_gen-gpt-StoreCashier-run_03,2,2,49.8,36.071,49.695,0.105,1,3
devs_gen-gpt-StoreCashier-run_03,2,full_generation,211.56,181.741,,,1,3
devs_gen-gpt-StoreCashier-run_03,4,1,142.2,112.129,142.146,0.054,1,3
devs_gen-gpt-StoreCashier-run_03,4,2,49.8,25.708,49.695,0.105,1,3
devs_gen-gpt-StoreCashier-run_03,4,full_generation,211.56,157.397,,,1,3
devs_gen-gpt-StoreCashier-run_03,8,1,142.2,112.129,142.146,0.054,1,3
devs_gen-gpt-StoreCashier-run_03,8,2,49.8,25.708,49.695,0.105,1,3
devs_gen-gpt-StoreCashier-run_03,8,full_generation,211.56,157.397,,,1,3
devs_gen-llama-ABP-run_03,1,1,68.2,68.2,68.133,0.067,1,4
devs_gen-llama-ABP-run_03,1,2,43.1,43.1,42.985,0.115,1,4
devs_gen-llama-ABP-run_03,1,full_generation,155.47,155.47,,,1,4
devs_gen-llama-ABP-run_03,2,1,68.2,61.498,68.133,0.067,1,4
devs_gen-llama-ABP-run_03,2,2,43.1,27.932,42.985,0.115,1,4
devs_gen-llama-ABP-run_03,2,full_generation,155.47,133.6,,,1,4
devs_gen-llama-ABP-run_03,4,1,68.2,59.785,68.133,0.067,1,4
devs_gen-llama-ABP-run_03,4,2,43.1,21.191,42.985,0.115,1,4
devs_gen-llama-ABP-run_03,4,full_generation,155.47,125.146,,,1,4
devs_gen-llama-ABP-run_03,8,1,68.2,59.785,68.133,0.067,1,4
devs_gen-llama-ABP-run_03,8,2,43.1,21.191,42.985,0.115,1,4
devs_gen-llama-ABP-run_03,8,full_generation,155.47,125.146,,,1,4
devs_gen-llama-HouseHeating-run_03,1,1,86.4,86.4,86.386,0.014,1,2
devs_gen-llama-HouseHeating-run_03,1,2,34.5,34.5,34.441,0.059,1,2
devs_gen-llama-HouseHeating-run_03,1,full_generation,157.49,157.49,,,1,2
devs_gen-llama-HouseHeating-run_03,2,1,86.4,83.736,86.386,0.014,1,2
devs_gen-llama-HouseHeating-run_03,2,2,34.5,23.432,34.441,0.059,1,2
devs_gen-llama-HouseHeating-run_03,2,full_generation,157.49,143.758,,,1,2
devs_gen-llama-HouseHeating-run_03,4,1,86.4,83.736,86.386,0.014,1,2
devs_gen-llama-HouseHeating-run_03,4,2,34.5,23.432,34.441,0.059,1,2
devs_gen-llama-HouseHeating-run_03,4,full_generation,157.49,143.758,,,1,2
devs_gen-llama-HouseHeating-run_03,8,1,86.4,83.736,86.386,0.014,1,2
devs_gen-llama-HouseHeating-run_03,8,2,34.5,23.432,34.441,0.059,1,2
devs_gen-llama-HouseHeating-run_03,8,full_generation,157.49,143.758,,,1,2
devs_gen-llama-IOBS-run_03,1,1,150.9,150.9,150.807,0.093,1,6
devs_gen-llama-IOBS-run_03,1,2,72.8,72.8,72.696,0.104,1,6
devs_gen-llama-IOBS-run_03,1,full_generation,269.83,269.83,,,1,6
devs_gen-llama-IOBS-run_03,2,1,150.9,144.011,150.807,0.093,1,6
devs_gen-llama-IOBS-run_03,2,2,72.8,48.99,72.696,0.104,1,6
devs_gen-llama-IOBS-run_03,2,full_generation,269.83,239.131,,,1,6
devs_gen-llama-IOBS-run_03,4,1,150.9,140.761,150.807,0.093,1,6
devs_gen-llama-IOBS-run_03,4,2,72.8,34.588,72.696,0.104,1,6
devs_gen-llama-IOBS-run_03,4,full_generation,269.83,221.479,,,1,6
devs_gen-llama-IOBS-run_03,8,1,150.9,138.508,150.807,0.093,1,6
devs_gen-llama-IOBS-run_03,8,2,72.8,34.588,72.696,0.104,1,6
devs_gen-llama-IOBS-run_03,8,full_generation,269.83,219.226,,,1,6
devs_gen-llama-OTrain-run_03,1,1,266.3,266.3,266.272,0.028,1,5
devs_gen-llama-OTrain-run_03,1,2,86.2,86.2,86.105,0.095,1,5
devs_gen-llama-OTrain-run_03,1,full_generation,417.63,417.63,,,1,5
devs_gen-llama-OTrain-run_03,2,1,266.3,255.516,266.272,0.028,1,5
devs_gen-llama-OTrain-run_03,2,2,86.2,50.378,86.105,0.095,1,5
devs_gen-llama-OTrain-run_03,2,full_generation,417.63,371.024,,,1,5
devs_gen-llama-OTrain-run_03,4,1,266.3,250.656,266.272,0.028,1,5
devs_gen-llama-OTrain-run_03,4,2,86.2,39.592,86.105,0.095,1,5
devs_gen-llama-OTrain-run_03,4,full_generation,417.63,355.378,,,1,5
devs_gen-llama-OTrain-run_03,8,1,266.3,250.656,266.272,0.028,1,5
devs_gen-llama-OTrain-run_03,8,2,86.2,39.592,86.105,0.095,1,5
devs_gen-llama-OTrain-run_03,8,full_generation,417.63,355.378,,,1,5
devs_gen-llama-SA-run_03,1,1,176.5,176.5,176.437,0.063,1,5
devs_gen-llama-SA-run_03,1,2,55.9,55.9,55.85,0.05,1,5
devs_gen-llama-SA-run_03,1,full_generation,272.48,272.48,,,1,5
