task_id,method,model,scenario,run,generated_code,fully_operational,score_ope,score_beh,generation_time_sec,generation_tokens
openhands-gpt-barbershop-run_01,openhands,gpt,barbershop,run_01,generated/openhands/gpt/barbershop/run_01,1,1.0,0.1111111111111111,660.5,184395
openhands-gpt-barbershop-run_02,openhands,gpt,barbershop,run_02,generated/openhands/gpt/barbershop/run_02,1,1.0,0.1111111111111111,899.98,684565
openhands-gpt-barbershop-run_03,openhands,gpt,barbershop,run_03,generated/openhands/gpt/barbershop/run_03,1,1.0,0.1111111111111111,854.2,493867
openhands-gpt-oft-run_01,openhands,gpt,oft,run_01,generated/openhands/gpt/oft/run_01,1,1.0,0.9569444444444444,361.61,256873
openhands-gpt-oft-run_02,openhands,gpt,oft,run_02,generated/openhands/gpt/oft/run_02,0,0.9090909090909091,0.8820797258297257,980.43,427626
openhands-gpt-oft-run_03,openhands,gpt,oft,run_03,generated/openhands/gpt/oft/run_03,0,0.9090909090909091,0.8820797258297257,350.13,67001
openhands-llama-ABP-run_01,openhands,llama,ABP,run_01,,0,0.0,0.0,,
openhands-llama-ABP-run_02,openhands,llama,ABP,run_02,,0,0.0,0.0,,
openhands-llama-ABP-run_03,openhands,llama,ABP,run_03,,0,0.0,0.0,,
openhands-llama-HouseHeating-run_01,openhands,llama,HouseHeating,run_01,,0,0.0,0.0,,
openhands-llama-HouseHeating-run_02,openhands,llama,HouseHeating,run_02,,0,0.0,0.0,,
openhands-llama-HouseHeating-run_03,openhands,llama,HouseHeating,run_03,,0,0.0,0.0,,
openhands-llama-IOBS-run_01,openhands,llama,IOBS,run_01,generated/openhands/llama/IOBS/run_01,0,0.0,0.0,58.703,42562
openhands-llama-IOBS-run_02,openhands,llama,IOBS,run_02,,0,0.0,0.0,,
openhands-llama-IOBS-run_03,openhands,llama,IOBS,run_03,generated/openhands/llama/IOBS/run_03,1,1.0,0.5312202380952381,110.86,42766
openhands-llama-OTrain-run_01,openhands,llama,OTrain,run_01,,0,0.0,0.0,,
openhands-llama-OTrain-run_02,openhands,llama,OTrain,run_02,,0,0.0,0.0,,
openhands-llama-OTrain-run_03,openhands,llama,OTrain,run_03,,0,0.0,0.0,,
openhands-llama-SA-run_01,openhands,llama,SA,run_01,,0,0.0,0.0,,
openhands-llama-SA-run_02,openhands,llama,SA,run_02,,0,0.0,0.0,,
openhands-llama-SA-run_03,openhands,llama,SA,run_03,,0,0.0,0.0,,
openhands-llama-SAA-run_01,openhands,llama,SAA,run_01,,0,0.0,0.0,,
openhands-llama-SAA-run_02,openhands,llama,SAA,run_02,,0,0.0,0.0,,
openhands-llama-SAA-run_03,openhands,llama,SAA,run_03,,0,0.0,0.0,,
openhands-llama-SEIRD-run_01,openhands,llama,SEIRD,run_01,generated/openhands/llama/SEIRD/run_01,0,0.875,0.29583328794154706,28.381,47278
openhands-llama-SEIRD-run_02,openhands,llama,SEIRD,run_02,generated/openhands/llama/SEIRD/run_02,0,0.875,0.8743849955961671,138.58,46756
openhands-llama-SEIRD-run_03,openhands,llama,SEIRD,run_03,generated/openhands/llama/SEIRD/run_03,0,0.0,0.0,77.74,47054
openhands-llama-StoreCashier-run_01,openhands,llama,StoreCashier,run_01,,0,0.0,0.0,,
openhands-llama-StoreCashier-run_02,openhands,llama,StoreCashier,run_02,,0,0.0,0.0,,
openhands-llama-StoreCashier-run_03,openhands,llama,StoreCashier,run_03,generated/openhands/llama/StoreCashier/run_03,0,0.0,0.0,54.96,114120
openhands-llama-barbershop-run_01,openhands,llama,barbershop,run_01,,0,0.0,0.0,,
openhands-llama-barbershop-run_02,openhands,llama,barbershop,run_02,,0,0.0,0.0,,
openhands-llama-barbershop-run_03,openhands,llama,barbershop,run_03,,0,0.0,0.0,,
openhands-llama-oft-run_01,openhands,llama,oft,run_01,,0,0.0,0.0,,
openhands-llama-oft-run_02,openhands,llama,oft,run_02,,0,0.0,0.0,,
openhands-llama-oft-run_03,openhands,llama,oft,run_03,,0,0.0,0.0,,
openhands-qwen-ABP-run_01,openhands,qwen,ABP,run_01,generated/openhands/qwen/ABP/run_01,1,1.0,0.7055555555555555,436.952,604397
openhands-qwen-ABP-run_02,openhands,qwen,ABP,run_02,,0,0.0,0.0,,
openhands-qwen-ABP-run_03,openhands,qwen,ABP,run_03,generated/openhands/qwen/ABP/run_03,1,1.0,0.4661585671693198,517.94,495505
openhands-qwen-HouseHeating-run_01,openhands,qwen,HouseHeating,run_01,generated/openhands/qwen/HouseHeating/run_01,1,1.0,1.0,228.15,713856
openhands-qwen-HouseHeating-run_02,openhands,qwen,HouseHeating,run_02,generated/openhands/qwen/HouseHeating/run_02,1,1.0,0.9625052034184504,80.54,176598
openhands-qwen-HouseHeating-run_03,openhands,qwen,HouseHeating,run_03,generated/openhands/qwen/HouseHeating/run_03,1,1.0,0.9625052034184504,65.45,130374
openhands-qwen-IOBS-run_01,openhands,qwen,IOBS,run_01,generated/openhands/qwen/IOBS/run_01,0,0.545,0.3904008950981973,253.301,497418
openhands-qwen-IOBS-run_02,openhands,qwen,IOBS,run_02,generated/openhands/qwen/IOBS/run_02,0,0.51,0.4617687122548233,337.1,631877
openhands-qwen-IOBS-run_03,openhands,qwen,IOBS,run_03,generated/openhands/qwen/IOBS/run_03,0,0.52,0.4435762796473903,323.67,646296
openhands-qwen-OTrain-run_01,openhands,qwen,OTrain,run_01,generated/openhands/qwen/OTrain/run_01,0,0.0,0.0,162.272,338771
openhands-qwen-OTrain-run_02,openhands,qwen,OTrain,run_02,generated/openhands/qwen/OTrain/run_02,0,0.0,0.0,,
openhands-qwen-OTrain-run_03,openhands,qwen,OTrain,run_03,generated/openhands/qwen/OTrain/run_03,1,1.0,0.752096097624535,271.411,500476
openhands-qwen-SA-run_01,openhands,qwen,SA,run_01,generated/openhands/qwen/SA/run_01,1,1.0,0.896207509090186,314.396,399510
openhands-qwen-SA-run_02,openhands,qwen,SA,run_02,generated/openhands/qwen/SA/run_02,1,1.0,0.2,233.376,225899
openhands-qwen-SA-run_03,openhands,qwen,SA,run_03,generated/openhands/qwen/SA/run_03,0,0.0,0.0,327.023,889208
openhands-qwen-SAA-run_01,openhands,qwen,SAA,run_01,generated/openhands/qwen/SAA/run_01,1,1.0,0.6905351170568562,375.52,837039
openhands-qwen-SAA-run_02,openhands,qwen,SAA,run_02,generated/openhands/qwen/SAA/run_02,1,1.0,0.9870833333333333,436.46,825530
openhands-qwen-SAA-run_03,openhands,qwen,SAA,run_03,,0,0.0,0.0,,
openhands-qwen-SEIRD-run_01,openhands,qwen,SEIRD,run_01,generated/openhands/qwen/SEIRD/run_01,1,1.0,0.9993831471043215,184.885,426427
openhands-qwen-SEIRD-run_02,openhands,qwen,SEIRD,run_02,generated/openhands/qwen/SEIRD/run_02,1,1.0,0.9997250693695658,387.75,509290
openhands-qwen-SEIRD-run_03,openhands,qwen,SEIRD,run_03,generated/openhands/qwen/SEIRD/run_03,1,1.0,0.8997250693695659,95.33,94969
openhands-qwen-StoreCashier-run_01,openhands,qwen,StoreCashier,run_01,generated/openhands/qwen/StoreCashier/run_01,1,1.0,0.6216905779405779,155.35,398151
openhands-qwen-StoreCashier-run_02,openhands,qwen,StoreCashier,run_02,generated/openhands/qwen/StoreCashier/run_02,1,1.0,0.6853874562434878,129.82,244813
openhands-qwen-StoreCashier-run_03,openhands,qwen,StoreCashier,run_03,generated/openhands/qwen/StoreCashier/run_03,1,1.0,0.9811056998557,203.07,517001
openhands-qwen-barbershop-run_01,openhands,qwen,barbershop,run_01,generated/openhands/qwen/barbershop/run_01,0,0.1111111111111111,0.10185185185185186,843.464,1393423
openhands-qwen-barbershop-run_02,openhands,qwen,barbershop,run_02,generated/openhands/qwen/barbershop/run_02,0,0.0,0.0,803.702,1162518
openhands-qwen-barbershop-run_03,openhands,qwen,barbershop,run_03,,0,0.0,0.0,,
openhands-qwen-oft-run_01,openhands,qwen,oft,run_01,generated/openhands/qwen/oft/run_01,0,0.0,0.0,628.908,1571083
openhands-qwen-oft-run_02,openhands,qwen,oft,run_02,generated/openhands/qwen/oft/run_02,0,0.0,0.0,770.579,2331391
openhands-qwen-oft-run_03,openhands,qwen,oft,run_03,generated/openhands/qwen/oft/run_03,1,1.0,0.42424242424242425,520.719,2795965
openhands_lite-glm-ABP-run_01,openhands_lite,glm,ABP,run_01,generated/openhands_lite/glm/ABP/run_01,0,0.0,0.0,447.255,309324
openhands_lite-glm-ABP-run_02,openhands_lite,glm,ABP,run_02,generated/openhands_lite/glm/ABP/run_02,1,1.0,0.834278224441646,1686.639,259749
openhands_lite-glm-ABP-run_03,openhands_lite,glm,ABP,run_03,generated/openhands_lite/glm/ABP/run_03,1,1.0,1.0,2129.168,693891
openhands_lite-glm-HouseHeating-run_01,openhands_lite,glm,HouseHeating,run_01,generated/openhands_lite/glm/HouseHeating/run_01,1,1.0,0.962925785713357,61.12,267103
openhands_lite-glm-HouseHeating-run_02,openhands_lite,glm,HouseHeating,run_02,generated/openhands_lite/glm/HouseHeating/run_02,1,1.0,0.9610984101502157,139.25,663734
openhands_lite-glm-HouseHeating-run_03,openhands_lite,glm,HouseHeating,run_03,generated/openhands_lite/glm/HouseHeating/run_03,1,1.0,1.0,120.74,583614
openhands_lite-glm-IOBS-run_01,openhands_lite,glm,IOBS,run_01,generated/openhands_lite/glm/IOBS/run_01,0,0.5,0.44638886145626344,622.939,509983
openhands_lite-glm-IOBS-run_02,openhands_lite,glm,IOBS,run_02,generated/openhands_lite/glm/IOBS/run_02,0,0.5,0.4314212205484864,256.615,204293
openhands_lite-glm-IOBS-run_03,openhands_lite,glm,IOBS,run_03,generated/openhands_lite/glm/IOBS/run_03,0,0.5,0.432903342028342,431.876,232766
openhands_lite-glm-OTrain-run_01,openhands_lite,glm,OTrain,run_01,generated/openhands_lite/glm/OTrain/run_01,1,1.0,0.9105618067178277,2948.807,625344
openhands_lite-glm-OTrain-run_02,openhands_lite,glm,OTrain,run_02,generated/openhands_lite/glm/OTrain/run_02,0,0.10989010989010989,0.09419152276295134,1389.317,762662
openhands_lite-glm-OTrain-run_03,openhands_lite,glm,OTrain,run_03,generated/openhands_lite/glm/OTrain/run_03,0,0.0,0.0,243.59,315546
openhands_lite-glm-SA-run_01,openhands_lite,glm,SA,run_01,generated/openhands_lite/glm/SA/run_01,1,1.0,0.9,520.504,508694
openhands_lite-glm-SA-run_02,openhands_lite,glm,SA,run_02,generated/openhands_lite/glm/SA/run_02,1,1.0,0.9029084447004805,697.1,627546
openhands_lite-glm-SA-run_03,openhands_lite,glm,SA,run_03,generated/openhands_lite/glm/SA/run_03,1,1.0,0.9175619962606407,135.49,384880
openhands_lite-glm-SAA-run_01,openhands_lite,glm,SAA,run_01,generated/openhands_lite/glm/SAA/run_01,1,1.0,0.9833333333333334,232.21,538741
openhands_lite-glm-SAA-run_02,openhands_lite,glm,SAA,run_02,generated/openhands_lite/glm/SAA/run_02,1,1.0,1.0,53.98,157326
openhands_lite-glm-SAA-run_03,openhands_lite,glm,SAA,run_03,generated/openhands_lite/glm/SAA/run_03,0,0.1,0.1,183.95,522766
openhands_lite-glm-SEIRD-run_01,openhands_lite,glm,SEIRD,run_01,generated/openhands_lite/glm/SEIRD/run_01,0,0.875,0.8747250693695658,111.387,95261
openhands_lite-glm-SEIRD-run_02,openhands_lite,glm,SEIRD,run_02,generated/openhands_lite/glm/SEIRD/run_02,0,0.875,0.8747250693695658,252.011,88276
openhands_lite-glm-SEIRD-run_03,openhands_lite,glm,SEIRD,run_03,generated/openhands_lite/glm/SEIRD/run_03,0,0.875,0.8747250693695658,389.076,403767
openhands_lite-glm-StoreCashier-run_01,openhands_lite,glm,StoreCashier,run_01,generated/openhands_lite/glm/StoreCashier/run_01,1,1.0,0.96792431387941,53.59,151117
openhands_lite-glm-StoreCashier-run_02,openhands_lite,glm,StoreCashier,run_02,generated/openhands_lite/glm/StoreCashier/run_02,1,1.0,0.97967751102003,368.04,600417
openhands_lite-glm-StoreCashier-run_03,openhands_lite,glm,StoreCashier,run_03,generated/openhands_lite/glm/StoreCashier/run_03,1,1.0,0.968685417392314,106.31,493828
openhands_lite-glm-barbershop-run_01,openhands_lite,glm,barbershop,run_01,generated/openhands_lite/glm/barbershop/run_01,1,1.0,0.14019204389574758,310.865,282741
openhands_lite-glm-barbershop-run_02,openhands_lite,glm,barbershop,run_02,,0,0.0,0.0,,
openhands_lite-glm-barbershop-run_03,openhands_lite,glm,barbershop,run_03,generated/openhands_lite/glm/barbershop/run_03,0,0.0,0.0,176.53,384630
openhands_lite-glm-oft-run_01,openhands_lite,glm,oft,run_01,generated/openhands_lite/glm/oft/run_01,0,0.18181818181818182,0.18181818181818182,294.794,389634
openhands_lite-glm-oft-run_02,openhands_lite,glm,oft,run_02,generated/openhands_lite/glm/oft/run_02,0,0.0,0.0,955.705,706812
openhands_lite-glm-oft-run_03,openhands_lite,glm,oft,run_03,generated/openhands_lite/glm/oft/run_03,0,0.0,0.0,197.629,336087
openhands_lite-gpt-ABP-run_01,openhands_lite,gpt,ABP,run_01,generated/openhands_lite/gpt/ABP/run_01,1,1.0,0.9953823953823954,251.58,93423
openhands_lite-gpt-ABP-run_02,openhands_lite,gpt,ABP,run_02,generated/openhands_lite/gpt/ABP/run_02,1,1.0,1.0,498.909,137089
openhands_lite-gpt-ABP-run_03,openhands_lite,gpt,ABP,run_03,generated/openhands_lite/gpt/ABP/run_03,1,1.0,0.9953823953823954,383.39,86301
openhands_lite-gpt-HouseHeating-run_01,openhands_lite,gpt,HouseHeating,run_01,generated/openhands_lite/gpt/HouseHeating/run_01,1,1.0,1.0,80.97,27224
openhands_lite-gpt-HouseHeating-run_02,openhands_lite,gpt,HouseHeating,run_02,generated/openhands_lite/gpt/HouseHeating/run_02,1,1.0,1.0,86.1,47957
openhands_lite-gpt-HouseHeating-run_03,openhands_lite,gpt,HouseHeating,run_03,generated/openhands_lite/gpt/HouseHeating/run_03,1,1.0,0.9985932067317653,84.18,26263
openhands_lite-gpt-IOBS-run_01,openhands_lite,gpt,IOBS,run_01,generated/openhands_lite/gpt/IOBS/run_01,1,1.0,0.9208637884807711,302.399,91275
openhands_lite-gpt-IOBS-run_02,openhands_lite,gpt,IOBS,run_02,generated/openhands_lite/gpt/IOBS/run_02,1,1.0,0.8869011184196796,1130.382,580489
openhands_lite-gpt-IOBS-run_03,openhands_lite,gpt,IOBS,run_03,generated/openhands_lite/gpt/IOBS/run_03,1,1.0,0.8993681613630042,221.11,36213
openhands_lite-gpt-OTrain-run_01,openhands_lite,gpt,OTrain,run_01,generated/openhands_lite/gpt/OTrain/run_01,1,1.0,0.9562930297507223,457.662,142258
openhands_lite-gpt-OTrain-run_02,openhands_lite,gpt,OTrain,run_02,generated/openhands_lite/gpt/OTrain/run_02,1,1.0,0.9965624361402396,502.0,152657
openhands_lite-gpt-OTrain-run_03,openhands_lite,gpt,OTrain,run_03,generated/openhands_lite/gpt/OTrain/run_03,1,1.0,0.9966168163867362,638.09,243552
openhands_lite-gpt-SA-run_01,openhands_lite,gpt,SA,run_01,generated/openhands_lite/gpt/SA/run_01,1,1.0,0.9988037369266082,704.604,305691
openhands_lite-gpt-SA-run_02,openhands_lite,gpt,SA,run_02,generated/openhands_lite/gpt/SA/run_02,1,1.0,1.0,633.146,438056
openhands_lite-gpt-SA-run_03,openhands_lite,gpt,SA,run_03,generated/openhands_lite/gpt/SA/run_03,0,0.0,0.0,1452.37,960836
openhands_lite-gpt-SAA-run_01,openhands_lite,gpt,SAA,run_01,generated/openhands_lite/gpt/SAA/run_01,1,1.0,0.9130394094396652,192.77,74278
openhands_lite-gpt-SAA-run_02,openhands_lite,gpt,SAA,run_02,,0,0.0,0.0,,
openhands_lite-gpt-SAA-run_03,openhands_lite,gpt,SAA,run_03,generated/openhands_lite/gpt/SAA/run_03,0,0.9,0.7380394094396652,172.28,80813
openhands_lite-gpt-SEIRD-run_01,openhands_lite,gpt,SEIRD,run_01,generated/openhands_lite/gpt/SEIRD/run_01,1,1.0,0.9998566401438607,106.071,43355
openhands_lite-gpt-SEIRD-run_02,openhands_lite,gpt,SEIRD,run_02,generated/openhands_lite/gpt/SEIRD/run_02,1,1.0,0.9998566401438607,207.188,90236
openhands_lite-gpt-SEIRD-run_03,openhands_lite,gpt,SEIRD,run_03,generated/openhands_lite/gpt/SEIRD/run_03,1,1.0,0.9998566401438607,217.63,65573
openhands_lite-gpt-StoreCashier-run_01,openhands_lite,gpt,StoreCashier,run_01,generated/openhands_lite/gpt/StoreCashier/run_01,1,1.0,1.0,193.28,146078
openhands_lite-gpt-StoreCashier-run_02,openhands_lite,gpt,StoreCashier,run_02,generated/openhands_lite/gpt/StoreCashier/run_02,1,1.0,0.9813624338624338,126.52,33511
openhands_lite-gpt-StoreCashier-run_03,openhands_lite,gpt,StoreCashier,run_03,generated/openhands_lite/gpt/StoreCashier/run_03,1,1.0,0.9813624338624338,194.1,102248
openhands_lite-gpt-barbershop-run_01,openhands_lite,gpt,barbershop,run_01,generated/openhands_lite/gpt/barbershop/run_01,1,1.0,0.9989711934156378,254.615,64190
openhands_lite-gpt-barbershop-run_02,openhands_lite,gpt,barbershop,run_02,generated/openhands_lite/gpt/barbershop/run_02,1,1.0,0.1111111111111111,231.802,47258
openhands_lite-gpt-barbershop-run_03,openhands_lite,gpt,barbershop,run_03,generated/openhands_lite/gpt/barbershop/run_03,1,1.0,0.1111111111111111,526.62,74774
openhands_lite-gpt-oft-run_01,openhands_lite,gpt,oft,run_01,generated/openhands_lite/gpt/oft/run_01,1,1.0,0.9569444444444444,925.021,853303
openhands_lite-gpt-oft-run_02,openhands_lite,gpt,oft,run_02,generated/openhands_lite/gpt/oft/run_02,1,1.0,0.9878787878787879,992.978,565759
openhands_lite-gpt-oft-run_03,openhands_lite,gpt,oft,run_03,generated/openhands_lite/gpt/oft/run_03,1,1.0,0.9569444444444444,430.086,148928
openhands_lite-llama-ABP-run_01,openhands_lite,llama,ABP,run_01,,0,0.0,0.0,,
openhands_lite-llama-ABP-run_02,openhands_lite,llama,ABP,run_02,,0,0.0,0.0,,
openhands_lite-llama-ABP-run_03,openhands_lite,llama,ABP,run_03,generated/openhands_lite/llama/ABP/run_03,0,0.0,0.0,71.34,35702
openhands_lite-llama-HouseHeating-run_01,openhands_lite,llama,HouseHeating,run_01,generated/openhands_lite/llama/HouseHeating/run_01,1,1.0,0.8214999504571916,14.92,22456
openhands_lite-llama-HouseHeating-run_02,openhands_lite,llama,HouseHeating,run_02,,0,0.0,0.0,,
openhands_lite-llama-HouseHeating-run_03,openhands_lite,llama,HouseHeating,run_03,generated/openhands_lite/llama/HouseHeating/run_03,1,1.0,0.8221615648081095,14.07,22371
openhands_lite-llama-IOBS-run_01,openhands_lite,llama,IOBS,run_01,generated/openhands_lite/llama/IOBS/run_01,0,0.0,0.0,,
openhands_lite-llama-IOBS-run_02,openhands_lite,llama,IOBS,run_02,,0,0.0,0.0,,
openhands_lite-llama-IOBS-run_03,openhands_lite,llama,IOBS,run_03,generated/openhands_lite/llama/IOBS/run_03,0,0.0,0.0,115.46,69468
openhands_lite-llama-OTrain-run_01,openhands_lite,llama,OTrain,run_01,generated/openhands_lite/llama/OTrain/run_01,0,0.0,0.0,44.089,50029
openhands_lite-llama-OTrain-run_02,openhands_lite,llama,OTrain,run_02,generated/openhands_lite/llama/OTrain/run_02,0,0.0,0.0,88.58,69916
openhands_lite-llama-OTrain-run_03,openhands_lite,llama,OTrain,run_03,generated/openhands_lite/llama/OTrain/run_03,0,0.0,0.0,152.86,24138
openhands_lite-llama-SA-run_01,openhands_lite,llama,SA,run_01,,0,0.0,0.0,,
openhands_lite-llama-SA-run_02,openhands_lite,llama,SA,run_02,,0,0.0,0.0,,
openhands_lite-llama-SA-run_03,openhands_lite,llama,SA,run_03,,0,0.0,0.0,,
openhands_lite-llama-SAA-run_01,openhands_lite,llama,SAA,run_01,,0,0.0,0.0,,
openhands_lite-llama-SAA-run_02,openhands_lite,llama,SAA,run_02,,0,0.0,0.0,,
openhands_lite-llama-SAA-run_03,openhands_lite,llama,SAA,run_03,generated/openhands_lite/llama/SAA/run_03,0,0.0,0.0,30.42,24891
openhands_lite-llama-SEIRD-run_01,openhands_lite,llama,SEIRD,run_01,generated/openhands_lite/llama/SEIRD/run_01,0,0.875,0.7868831471043216,18.141,17011
openhands_lite-llama-SEIRD-run_02,openhands_lite,llama,SEIRD,run_02,,0,0.0,0.0,,
openhands_lite-llama-SEIRD-run_03,openhands_lite,llama,SEIRD,run_03,generated/openhands_lite/llama/SEIRD/run_03,0,0.875,0.7868831471043216,51.9,24782
openhands_lite-llama-StoreCashier-run_01,openhands_lite,llama,StoreCashier,run_01,generated/openhands_lite/llama/StoreCashier/run_01,0,0.0,0.0,15.88,24956
openhands_lite-llama-StoreCashier-run_02,openhands_lite,llama,StoreCashier,run_02,,0,0.0,0.0,,
openhands_lite-llama-StoreCashier-run_03,openhands_lite,llama,StoreCashier,run_03,,0,0.0,0.0,,
openhands_lite-llama-barbershop-run_01,openhands_lite,llama,barbershop,run_01,,0,0.0,0.0,,
openhands_lite-llama-barbershop-run_02,openhands_lite,llama,barbershop,run_02,,0,0.0,0.0,,
openhands_lite-llama-barbershop-run_03,openhands_lite,llama,barbershop,run_03,,0,0.0,0.0,,
openhands_lite-llama-oft-run_01,openhands_lite,llama,oft,run_01,,0,0.0,0.0,,
openhands_lite-llama-oft-run_02,openhands_lite,llama,oft,run_02,,0,0.0,0.0,,
openhands_lite-llama-oft-run_03,openhands_lite,llama,oft,run_03,generated/openhands_lite/llama/oft/run_03,0,0.0,0.0,136.44,39379
openhands_lite-qwen-ABP-run_01,openhands_lite,qwen,ABP,run_01,,0,0.0,0.0,,
openhands_lite-qwen-ABP-run_02,openhands_lite,qwen,ABP,run_02,generated/openhands_lite/qwen/ABP/run_02,1,1.0,0.5109964377122158,350.73,557779
openhands_lite-qwen-ABP-run_03,openhands_lite,qwen,ABP,run_03,generated/openhands_lite/qwen/ABP/run_03,1,1.0,0.4792139529078958,1569.63,486927
openhands_lite-qwen-HouseHeating-run_01,openhands_lite,qwen,HouseHeating,run_01,generated/openhands_lite/qwen/HouseHeating/run_01,1,1.0,0.9625052034184504,69.09,74413
openhands_lite-qwen-HouseHeating-run_02,openhands_lite,qwen,HouseHeating,run_02,generated/openhands_lite/qwen/HouseHeating/run_02,1,1.0,1.0,190.97,189378
openhands_lite-qwen-HouseHeating-run_03,openhands_lite,qwen,HouseHeating,run_03,generated/openhands_lite/qwen/HouseHeating/run_03,1,1.0,1.0,47.82,63826
openhands_lite-qwen-IOBS-run_01,openhands_lite,qwen,IOBS,run_01,generated/openhands_lite/qwen/IOBS/run_01,0,0.0,0.0,365.806,317797
openhands_lite-qwen-IOBS-run_02,openhands_lite,qwen,IOBS,run_02,generated/openhands_lite/qwen/IOBS/run_02,0,0.0,0.0,284.73,411558
openhands_lite-qwen-IOBS-run_03,openhands_lite,qwen,IOBS,run_03,generated/openhands_lite/qwen/IOBS/run_03,0,0.0,0.0,285.64,452207
openhands_lite-qwen-OTrain-run_01,openhands_lite,qwen,OTrain,run_01,generated/openhands_lite/qwen/OTrain/run_01,0,0.0,0.0,290.351,239426
openhands_lite-qwen-OTrain-run_02,openhands_lite,qwen,OTrain,run_02,generated/openhands_lite/qwen/OTrain/run_02,0,0.0,0.0,208.434,518733
openhands_lite-qwen-OTrain-run_03,openhands_lite,qwen,OTrain,run_03,,0,0.0,0.0,,
openhands_lite-qwen-SA-run_01,openhands_lite,qwen,SA,run_01,generated/openhands_lite/qwen/SA/run_01,1,1.0,0.7526849787341616,771.165,721081
openhands_lite-qwen-SA-run_02,openhands_lite,qwen,SA,run_02,generated/openhands_lite/qwen/SA/run_02,1,1.0,0.9156949311749157,338.12,566351
openhands_lite-qwen-SA-run_03,openhands_lite,qwen,SA,run_03,generated/openhands_lite/qwen/SA/run_03,1,1.0,0.8855950809866919,,
openhands_lite-qwen-SAA-run_01,openhands_lite,qwen,SAA,run_01,generated/openhands_lite/qwen/SAA/run_01,1,1.0,0.4765625,110.1,270039
openhands_lite-qwen-SAA-run_02,openhands_lite,qwen,SAA,run_02,generated/openhands_lite/qwen/SAA/run_02,0,0.1,0.08333333333333334,402.46,457491
openhands_lite-qwen-SAA-run_03,openhands_lite,qwen,SAA,run_03,,0,0.0,0.0,,
openhands_lite-qwen-SEIRD-run_01,openhands_lite,qwen,SEIRD,run_01,generated/openhands_lite/qwen/SEIRD/run_01,1,1.0,0.8997250693695659,171.687,253129
openhands_lite-qwen-SEIRD-run_02,openhands_lite,qwen,SEIRD,run_02,generated/openhands_lite/qwen/SEIRD/run_02,1,1.0,0.9997250693695658,217.34,230493
openhands_lite-qwen-SEIRD-run_03,openhands_lite,qwen,SEIRD,run_03,generated/openhands_lite/qwen/SEIRD/run_03,1,1.0,0.9997195015424096,370.26,216283
openhands_lite-qwen-StoreCashier-run_01,openhands_lite,qwen,StoreCashier,run_01,generated/openhands_lite/qwen/StoreCashier/run_01,0,0.0,0.0,297.37,183814
openhands_lite-qwen-StoreCashier-run_02,openhands_lite,qwen,StoreCashier,run_02,generated/openhands_lite/qwen/StoreCashier/run_02,1,1.0,0.6862606837606837,216.8,192173
openhands_lite-qwen-StoreCashier-run_03,openhands_lite,qwen,StoreCashier,run_03,generated/openhands_lite/qwen/StoreCashier/run_03,1,1.0,0.9773499387199953,1175.81,762534
openhands_lite-qwen-barbershop-run_01,openhands_lite,qwen,barbershop,run_01,generated/openhands_lite/qwen/barbershop/run_01,0,0.1111111111111111,0.1111111111111111,328.174,345623
openhands_lite-qwen-barbershop-run_02,openhands_lite,qwen,barbershop,run_02,generated/openhands_lite/qwen/barbershop/run_02,1,1.0,0.3155104840290025,433.08,508410
openhands_lite-qwen-barbershop-run_03,openhands_lite,qwen,barbershop,run_03,generated/openhands_lite/qwen/barbershop/run_03,0,0.0,0.0,610.43,362457
openhands_lite-qwen-oft-run_01,openhands_lite,qwen,oft,run_01,,0,0.0,0.0,,
openhands_lite-qwen-oft-run_02,openhands_lite,qwen,oft,run_02,generated/openhands_lite/qwen/oft/run_02,0,0.0,0.0,376.026,833878
openhands_lite-qwen-oft-run_03,openhands_lite,qwen,oft,run_03,generated/openhands_lite/qwen/oft/run_03,0,0.0,0.0,495.79,466392
swe_agent-glm-ABP-run_01,swe_agent,glm,ABP,run_01,,0,0.0,0.0,,
swe_agent-glm-ABP-run_02,swe_agent,glm,ABP,run_02,generated/swe_agent/glm/ABP/run_02,1,1.0,0.9688319520054743,125.93,423096
swe_agent-glm-ABP-run_03,swe_agent,glm,ABP,run_03,generated/swe_agent/glm/ABP/run_03,1,1.0,0.834278224441646,207.77,2248265
swe_agent-glm-HouseHeating-run_01,swe_agent,glm,HouseHeating,run_01,generated/swe_agent/glm/HouseHeating/run_01,1,1.0,0.9879427083333333,227.85,962847
swe_agent-glm-HouseHeating-run_02,swe_agent,glm,HouseHeating,run_02,generated/swe_agent/glm/HouseHeating/run_02,1,1.0,0.9879427083333333,1543.34,2993065
swe_agent-glm-HouseHeating-run_03,swe_agent,glm,HouseHeating,run_03,generated/swe_agent/glm/HouseHeating/run_03,1,1.0,0.9879427083333333,225.65,783548
swe_agent-glm-IOBS-run_01,swe_agent,glm,IOBS,run_01,,0,0.0,0.0,,
swe_agent-glm-IOBS-run_02,swe_agent,glm,IOBS,run_02,generated/swe_agent/glm/IOBS/run_02,0,0.0,0.0,,
swe_agent-glm-IOBS-run_03,swe_agent,glm,IOBS,run_03,generated/swe_agent/glm/IOBS/run_03,0,0.5,0.44571763071438447,371.93,3278895
swe_agent-glm-OTrain-run_01,swe_agent,glm,OTrain,run_01,generated/swe_agent/glm/OTrain/run_01,1,1.0,0.9810362630427827,537.92,2722880
